UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2015.05.16,04:00:59,4082002,1404103,4680182,47.5050082,18.9818906,417.86
2015.05.16,14:01:47,4081940,1403969,4680269,47.5062146,18.9804763,412.96
2015.05.16,19:01:52,4082008,1404111,4680170,47.5048804,18.9819651,414.6
2015.05.16,22:00:55,4082000,1404091,4680162,47.5049251,18.9817486,399.2
2015.05.17,04:01:19,4082006,1404093,4680159,47.5048649,18.9817478,401.26
2015.05.17,14:01:01,4082012,1404100,4680157,47.5048,18.9818097,405.15
2015.05.17,19:02:31,4081840,1403859,4680375,47.5077229,18.9795273,403.07
2015.05.17,22:00:59,4081827,1403856,4680369,47.5077745,18.9795458,389.69
2015.05.18,04:01:00,4081826,1403852,4680372,47.5078076,18.9794999,390.38
2015.05.22,14:03:05,4081864,1403890,4680329,47.5072261,18.9798129,391.3
2015.05.22,19:01:36,4081822,1403846,4680356,47.5077484,18.9794419,374.71
2015.05.22,22:01:01,4081831,1403854,4680360,47.507699,18.9795034,385.17
2015.05.23,04:01:02,4081830,1403841,4680354,47.5076969,18.9793446,377.25
2015.05.23,14:01:25,4081836,1403986,4680309,47.5070731,18.9811387,379.75
2015.05.23,19:01:53,4081772,1403873,4680333,47.507864,18.9799966,331.74
2015.05.23,22:00:59,4081839,1403846,4680361,47.5076722,18.9793685,389.26
2015.05.24,04:01:01,4081831,1403845,4680363,47.5077366,18.9793905,385.4
2015.05.24,14:01:19,4081819,1403847,4680363,47.5078076,18.9794674,378.18
2015.05.24,19:01:47,4081819,1403848,4680348,47.5077143,18.9794799,367.33
2015.05.24,22:00:55,4081823,1403849,4680373,47.5078389,18.9794752,388.54
2015.05.25,04:01:01,4081816,1403845,4680348,47.5077396,18.9794552,364.76
2015.05.25,14:01:02,4081820,1403852,4680356,47.507748,18.9795258,374.75
2015.05.25,19:01:02,4081831,1403851,4680363,47.5077237,18.9794658,386.72
2015.05.25,22:01:23,4081826,1403852,4680362,47.5077468,18.9794999,383.01
2015.05.26,04:00:53,4081813,1403847,4680371,47.5078938,18.9794933,380.24
2015.05.26,14:01:50,4081846,1403703,4680392,47.508125,18.9775433,385.17
2015.05.26,19:01:50,4081830,1403851,4680367,47.5077543,18.9794701,389.03
2015.05.26,22:01:17,4081827,1403852,4680373,47.5078074,18.9794956,391.76
2015.05.27,04:01:49,4081836,1403870,4680380,47.5077546,18.9796827,406.62
2015.05.27,14:01:17,4081828,1403851,4680347,47.5076453,18.9794787,373
2015.05.27,19:01:02,4081825,1403845,4680369,47.5078107,18.9794164,385.99
2015.05.27,22:01:24,4081826,1403854,4680363,47.5077486,18.979525,384.18
2015.05.28,04:01:01,4081824,1403843,4680347,47.5076876,18.9793956,368.69
2015.05.28,14:02:57,4081836,1403855,4680330,47.5074832,18.9794944,366.46
2015.05.28,19:01:30,4081987,1404078,4680138,47.5048888,18.9816415,370.34
2015.05.28,22:01:50,4081988,1404080,4680141,47.5048965,18.9816623,373.63
2015.05.29,04:01:52,4081986,1404089,4680133,47.504841,18.9817839,368.43
2015.05.29,14:02:21,4081944,1404035,4680246,47.5059074,18.9812875,413.06
2015.05.29,19:01:20,4082108,1404198,4680085,47.5035492,18.9826253,434.92
2015.05.29,22:00:59,4082026,1404099,4680167,47.5047752,18.9817367,421.25
2015.05.30,04:01:01,4082018,1404094,4680157,47.5047754,18.9817085,407.67
2015.06.01,14:01:49,4081984,1404105,4680143,47.5048798,18.9819934,378.04
2015.06.01,19:02:49,4081868,1403921,4680299,47.5069519,18.9801847,378.54
2015.06.01,22:00:56,4081825,1403848,4680370,47.5078103,18.979454,387.39
2015.06.02,04:01:30,4081846,1403970,4680294,47.5069538,18.9808947,371.57
2015.06.02,14:01:18,4081855,1403857,4680315,47.5072686,18.9794375,367.97
2015.06.02,19:01:03,4082192,1404182,4680023,47.5026803,18.9820618,439.35
2015.06.02,22:00:59,4082042,1404133,4680159,47.5045529,18.9820944,433.04
2015.06.03,04:01:01,4082011,1404098,4680160,47.5048288,18.981789,406.29
2015.06.03,14:01:47,4081978,1404082,4680154,47.5050338,18.9817306,377.27
2015.06.03,19:01:46,4081862,1403874,4680308,47.5071455,18.9796207,371.02
2015.06.03,22:00:52,4081828,1403847,4680361,47.507739,18.9794285,382.45
2015.06.04,14:02:21,4081844,1403869,4680328,47.5073907,18.9796356,373.17
2015.06.04,19:01:53,4081740,1403735,4680462,47.509146,18.9784026,376.11
2015.06.04,22:01:01,4081946,1403557,4680390,47.5078006,18.975279,415.51
2015.06.05,04:01:03,4081929,1403545,4680372,47.5078237,18.9752018,388.74
2015.06.05,14:02:52,4081789,1403584,4680479,47.5092677,18.9762956,386.78
2015.06.05,19:03:01,4081784,1403464,4680484,47.5095882,18.9748109,360.91
2015.06.05,22:01:01,4081815,1403843,4680359,47.507817,18.9794344,371.79
2015.06.06,04:01:01,4081838,1403848,4680312,47.5073764,18.9793979,352.93
2015.06.06,14:01:45,4081838,1403982,4680276,47.5068687,18.9810799,355.82
2015.06.06,19:01:20,4081955,1404112,4680134,47.5049919,18.9822064,354.42
2015.06.06,22:01:24,4081983,1404075,4680143,47.5049508,18.9816212,370.81
2015.06.07,04:00:50,4082014,1404101,4680153,47.504761,18.9818137,403.7
2015.06.07,14:01:52,4081944,1404085,4680207,47.5055626,18.981915,395.28
2015.06.07,19:01:47,4081865,1403889,4680316,47.507143,18.979796,382.13
2015.06.07,22:01:01,4081844,1403960,4680315,47.5071155,18.9807778,383.58
2015.06.08,04:00:59,4081845,1403964,4680312,47.5070823,18.9808237,382.88
2015.06.08,14:01:25,4081856,1403819,4680332,47.5074476,18.9789562,372.8
2015.06.08,19:01:02,4081967,1404074,4680192,47.505351,18.9816777,396.5
2015.06.08,22:00:59,4082007,1404091,4680152,47.5048204,18.9817184,396.29
2015.06.09,04:01:17,4082015,1404107,4680147,47.5047054,18.9818846,401.23
2015.06.09,14:01:40,4081985,1404127,4680164,47.5049536,18.9822652,399
2015.06.09,19:01:23,4082136,1404227,4680004,47.5028189,18.9828684,399.46
2015.06.09,22:01:06,4082142,1404240,4680012,47.5028019,18.9830056,412.05
2015.06.10,04:01:48,4082146,1404173,4680034,47.503055,18.9821474,416.1
2015.06.10,14:02:19,4081993,1404081,4680140,47.5048569,18.9816533,376.3
2015.06.10,19:01:57,4081857,1403925,4680307,47.5070608,18.9802824,378.29
2015.06.10,22:00:59,4081851,1403972,4680306,47.506991,18.9808982,384.05
2015.06.11,04:01:51,4081982,1404093,4680157,47.5050033,18.9818514,384.45
2015.06.11,19:01:14,4082147,1404152,4680017,47.5029907,18.9818796,399.59
2015.06.11,22:00:56,4081854,1403971,4680298,47.5069257,18.9808727,379.85
2015.06.12,04:00:49,4081854,1403971,4680303,47.5069561,18.9808727,383.53
2015.06.12,14:01:30,4081845,1403970,4680307,47.507039,18.980899,380.51
2015.06.12,19:01:30,4081827,1403715,4680399,47.5082608,18.977776,380.83
2015.06.12,22:00:49,4081722,1403824,4680439,47.5089272,18.9795974,367.2
2015.06.13,04:02:24,4081818,1403848,4680343,47.5076902,18.9794843,363.01
2015.06.13,14:01:47,4081817,1403934,4680317,47.507353,18.980568,362.09
2015.06.13,19:01:17,4081908,1404041,4680225,47.5059926,18.9815182,375.89
2015.06.13,22:01:44,4082100,1404004,4680084,47.5040117,18.9802249,386.45
2015.06.14,04:00:49,4082013,1404088,4680161,47.504844,18.9816548,406.1
2015.06.14,14:01:52,4082000,1404087,4680176,47.5050188,18.9816984,408.64
2015.06.14,19:01:54,4081856,1403726,4680408,47.5081099,18.9777888,408.41
2015.06.14,22:01:29,4081745,1403855,4680467,47.5088862,18.9798873,409.35
2015.06.15,04:00:59,4081852,1403969,4680279,47.5068272,18.9808563,364.12
2015.06.15,14:01:07,4081846,1403944,4680291,47.5069916,18.9805684,363.64
2015.06.15,19:01:53,4081795,1403862,4680358,47.5078954,18.9797593,362.45
2015.06.15,22:01:01,4081695,1403548,4680496,47.5100381,18.9762495,331.36
2015.06.16,04:02:24,4081773,1403351,4680487,47.509919,18.9734398,331.28
2015.06.16,14:01:01,4082011,1403532,4680226,47.5064505,18.9746847,330.61
2015.06.16,19:01:26,4081720,1403756,4680412,47.5089224,18.9787525,331.08
2015.06.16,22:00:56,4081727,1403822,4680443,47.5089245,18.9795507,372.91
2015.06.17,04:02:46,4081837,1403958,4680307,47.5071151,18.9807829,372.77
2015.06.17,14:01:30,4081828,1403949,4680325,47.5073003,18.9807088,378.31
2015.06.17,19:03:00,4081811,1403881,4680330,47.5075839,18.9799287,356.2
2015.06.17,22:00:56,4081841,1403967,4680309,47.5070827,18.9808786,378.77
2015.06.18,04:01:54,4081974,1404051,4680166,47.5051987,18.9813588,376.75
2015.06.18,19:00:53,4081955,1404112,4680164,47.5051741,18.9822064,376.54
2015.06.18,22:01:30,4082181,1404139,4680032,47.5028967,18.9815696,429.51
2015.06.19,04:01:17,4081984,1404084,4680192,47.5052228,18.9817298,409.56
2015.06.19,14:01:50,4082001,1404082,4680182,47.5050597,18.9816313,412.6
2015.06.19,19:02:10,4081846,1403719,4680412,47.508212,18.9777441,403.43
2015.06.19,22:00:58,4081934,1403554,4680371,47.5077669,18.9752932,393.17
2015.06.20,04:01:50,4081932,1403550,4680378,47.5078306,18.9752516,396.18
2015.06.20,14:02:17,4081896,1403581,4680379,47.5079956,18.9757961,380.73
2015.06.20,19:02:06,4081780,1403303,4680561,47.5104282,18.9728071,379.78
2015.06.20,22:01:00,4081716,1403549,4680511,47.5099954,18.9761714,356.05
2015.06.21,04:00:59,4081858,1403968,4680300,47.5069193,18.9808178,383.22
2015.06.21,14:01:47,4081837,1403952,4680312,47.5071584,18.9807076,375.14
2015.06.21,19:01:41,4081861,1403792,4680343,47.5075413,18.9785957,378.17
2015.06.21,22:01:29,4081718,1403844,4680450,47.508976,18.9798658,377.15
2015.06.22,04:01:01,4081856,1403970,4680314,47.5070126,18.9808515,392.7
2015.06.22,14:01:30,4081835,1403960,4680334,47.5072873,18.9808167,391.84
2015.06.22,19:02:25,4081957,1404071,4680198,47.5054566,18.9816832,393.88
2015.06.22,22:01:00,4082069,1404044,4680125,47.504369,18.9808608,405.66
2015.06.23,04:01:51,4081983,1404091,4680185,47.5051714,18.981822,405.29
2015.06.23,14:01:02,4081989,1404107,4680161,47.5049535,18.9819969,394.95
2015.06.23,19:01:54,4081985,1404061,4680178,47.5051811,18.9814368,394.82
2015.06.23,22:00:50,4082133,1404000,4680083,47.5038074,18.9800323,405.91
2015.06.24,04:00:59,4082008,1404101,4680163,47.5048594,18.9818396,407.24
2015.06.24,14:01:51,4082107,1404107,4680214,47.5045355,18.9814875,509.4
2015.06.24,19:01:49,4081873,1403955,4680337,47.507078,18.9805899,417.22
2015.06.24,22:01:52,4081721,1403841,4680500,47.5092674,18.9798151,415.28
2015.06.25,04:02:24,4081833,1403851,4680392,47.5078873,18.9794572,409.38
2015.06.25,14:00:50,4081848,1403966,4680304,47.5070106,18.9808359,379.34
2015.06.25,19:02:14,4081890,1403905,4680366,47.5072555,18.9798889,438.48
2015.06.25,22:01:43,4081810,1403886,4680347,47.5076827,18.9799958,369.2
2015.06.26,04:03:10,4081347,1403440,4680878,47.5147742,18.9763959,367.06
2015.06.26,14:01:45,4081501,1403323,4680770,47.5134045,18.9742623,360.08
2015.06.26,19:00:50,4081503,1403555,4680677,47.5123267,18.9771661,343.73
2015.06.26,22:01:30,4081567,1403568,4680618,47.5115389,18.977053,343.96
2015.06.27,04:02:39,4081427,1403416,4680784,47.5137532,18.9757493,343.57
2015.06.27,14:01:02,4081446,1403440,4680787,47.5136004,18.9759685,363.18
2015.06.27,19:01:30,4081293,1403779,4680814,47.5139929,18.9808848,359.84
2015.06.27,22:01:24,4081180,1403654,4680949,47.5157913,18.9798034,359.76
2015.06.28,04:01:54,4081772,1403469,4680459,47.5095008,18.9749254,335.91
2015.06.28,14:01:00,4081925,1403542,4680364,47.5078067,18.9751814,379.62
2015.06.28,19:01:48,4082165,1403682,4680170,47.5048211,18.9759028,420.64
2015.06.28,22:02:24,4082182,1403675,4680160,47.5046688,18.9757416,422.59
2015.06.29,04:01:24,4082459,1404199,4679764,47.4993957,18.9811226,422.7
2015.06.29,14:01:01,4082425,1404266,4679842,47.4999384,18.9821102,473.21
2015.06.29,19:01:18,4082426,1404293,4679832,47.4998131,18.9824447,472.41
2015.06.29,22:01:18,4082422,1404311,4679788,47.499532,18.9826879,441.37
2015.06.30,04:02:22,4082424,1404256,4679806,47.4997475,18.981989,443.83
2015.06.30,14:01:01,4082473,1404222,4679823,47.4996169,18.9813508,480.2
2015.06.30,19:02:02,4082420,1404279,4679841,47.4999356,18.9822949,472.14
2015.06.30,22:01:30,4082416,1404306,4679815,47.4997445,18.982651,456.35
2015.07.01,04:01:24,4082419,1404190,4679847,47.5001703,18.9811823,456.36
2015.07.01,14:02:49,4082420,1404265,4679830,47.499899,18.9821192,460.95
2015.07.01,19:01:05,4082491,1404226,4679815,47.4994468,18.9813233,486.68
2015.07.01,22:00:59,4082430,1404323,4679817,47.4996322,18.9828039,470.5
2015.07.02,04:01:40,4082411,1404180,4679876,47.5004182,18.9810913,470.44
2015.07.02,14:01:29,4082389,1403853,4679983,47.5019115,18.9770823,463.43
2015.07.02,19:01:29,4082440,1403831,4679958,47.5014872,18.9765861,472.74
2015.07.02,22:01:00,4082397,1403850,4679960,47.5017281,18.9770101,450.92
2015.07.03,04:00:59,4082425,1404184,4679852,47.500176,18.9810811,462.56
2015.07.03,14:01:30,4082422,1404259,4679838,47.499948,18.9820353,466.81
2015.07.03,19:01:00,4082470,1404230,4679826,47.4996366,18.9814641,482.25
2015.07.03,22:01:00,4082576,1404194,4679747,47.4985696,18.9805548,483.82
2015.07.04,04:01:03,4082384,1403859,4679974,47.5018752,18.9771792,454.91
2015.07.04,14:01:29,4082431,1403865,4679969,47.5015372,18.9770516,482.57
2015.07.04,19:01:23,4082617,1403788,4679874,47.4999597,18.9752826,514.44
2015.07.04,22:00:44,4082625,1403749,4679865,47.4999389,18.9747586,504.35
2015.07.05,04:01:50,4082249,1403362,4680178,47.5050328,18.9715238,409.92
2015.07.05,14:01:48,4082180,1403681,4680135,47.5045165,18.9758255,404.2
2015.07.05,19:01:18,4082169,1403675,4680172,47.5048232,18.9757977,423.13
2015.07.05,22:02:00,4082186,1403658,4680161,47.5046864,18.975511,422.15
2015.07.06,04:01:18,4082063,1404067,4680127,47.5043691,18.9811754,408.36
2015.07.06,14:01:48,4081942,1404032,4680241,47.505896,18.9812585,407.43
2015.07.06,19:02:13,4082041,1404027,4680158,47.5047817,18.9807683,408.37
2015.07.06,22:00:48,4082130,1404135,4680035,47.5032434,18.9817396,398.27
2015.07.07,04:01:26,4082086,1404024,4680117,47.5042569,18.9805364,406.23
2015.07.07,14:00:58,4082018,1404105,4680164,47.5047942,18.9818466,415.24
2015.07.07,19:02:32,4081926,1404047,4680243,47.5059761,18.9815158,401.98
2015.07.07,22:00:53,4081850,1403973,4680303,47.5069769,18.9809151,381.42
2015.07.08,04:02:14,4081913,1403496,4680392,47.5081512,18.9746558,382.5
2015.07.08,14:02:49,4082163,1403674,4680154,47.5047536,18.975811,405.81
2015.07.08,19:00:59,4082128,1403593,4680214,47.5055123,18.9749454,409.9
2015.07.08,22:02:24,4082177,1403666,4680149,47.5046527,18.9756502,409.31
2015.07.09,04:01:45,4081838,1403506,4680445,47.508922,18.975105,375.87
2015.07.09,14:01:52,4081834,1403510,4680446,47.5089445,18.9751725,374.93
2015.07.09,19:03:00,4081758,1403525,4680506,47.5097533,18.9756888,373.92
2015.07.09,22:01:54,4081779,1403773,4680416,47.50854,18.9787112,375.45
2015.07.10,04:01:47,4082006,1404086,4680152,47.5048375,18.9816599,394.56
2015.07.10,14:00:59,4081986,1404083,4680180,47.5051395,18.9817086,401.77
2015.07.10,19:01:14,4082135,1404161,4680030,47.5031256,18.9820443,403.49
2015.07.10,22:01:18,4082081,1404211,4680038,47.5034049,18.982905,385.88
2015.07.11,04:00:56,4081838,1403704,4680398,47.5082095,18.9775904,384.71
2015.07.11,14:01:30,4081844,1403708,4680392,47.5081268,18.9776147,384.99
2015.07.11,19:01:24,4081862,1403737,4680367,47.5077995,18.977901,384.43
2015.07.11,22:00:54,4081713,1403803,4680420,47.5089135,18.9793727,342.83
2015.07.12,04:01:29,4081821,1403846,4680357,47.5077607,18.9794462,374.81
2015.07.12,14:00:54,4081845,1403971,4680295,47.506964,18.9809116,371.88
2015.07.12,19:01:29,4082188,1404133,4680045,47.5029447,18.9814641,442.25
2015.07.12,22:00:31,4082068,1403982,4680125,47.504509,18.9800869,391.4
2015.07.13,04:01:51,4081999,1404098,4680146,47.504819,18.9818408,388.3
2015.07.13,14:01:01,4082010,1404097,4680151,47.5047826,18.9817807,398.79
2015.07.13,19:01:24,4082093,1404193,4680088,47.5036723,18.9826273,426.45
2015.07.13,22:00:53,4081966,1404070,4680162,47.5051836,18.9816318,372.86
2015.07.14,04:03:10,4081904,1403519,4680403,47.5082249,18.9749833,389.92
2015.07.14,14:01:48,4082179,1403676,4680139,47.5045579,18.9757671,405.41
2015.07.14,19:01:01,4082160,1403685,4680178,47.5048945,18.9759621,424.01
2015.07.14,22:02:54,4082202,1403722,4680129,47.5042537,18.9762452,422.83
2015.07.15,04:01:41,4082169,1403673,4680148,47.5046817,18.9757726,405
2015.07.19,14:01:56,4081847,1403956,4680265,47.5068015,18.9807147,347.75
2015.07.19,19:01:47,4081836,1403858,4680302,47.5073067,18.9795321,346.47
2015.07.19,22:00:53,4082145,1404123,4680049,47.5032602,18.9815242,415.54
2015.07.20,14:03:10,4081842,1403959,4680360,47.5074035,18.9807739,415.26
2015.07.20,19:02:06,4081845,1403852,4680373,47.5076945,18.9794179,403.26
2015.07.20,22:00:59,4081826,1403853,4680365,47.5077629,18.9795125,385.44
2015.07.21,04:01:31,4081764,1403464,4680475,47.5096589,18.9748972,341.5
2015.07.21,14:02:00,4081808,1403484,4680441,47.5091333,18.9749583,348.93
2015.07.21,19:00:36,4081892,1403491,4680363,47.5081175,18.9746836,346.61
2015.07.21,22:01:49,4082177,1403687,4680126,47.5044677,18.9759138,396.96
2015.07.22,04:02:14,4082011,1403580,4680304,47.5068209,18.9752872,398.67
2015.07.22,14:01:23,4082176,1403686,4680197,47.5049075,18.9759056,448.46
2015.07.22,19:01:01,4082155,1403680,4680167,47.5048699,18.9759209,411.6
2015.07.22,22:01:54,4082188,1403684,4680143,47.5045085,18.9758287,415.87
2015.07.23,04:01:00,4081824,1403473,4680437,47.5090324,18.9747512,353.78
2015.07.23,14:01:29,4081815,1403475,4680445,47.5091331,18.9748151,354.37
2015.07.23,19:01:30,4081816,1403490,4680439,47.509058,18.9749991,353.88
2015.07.23,22:00:50,4081827,1403473,4680439,47.5090257,18.9747382,357.17
2015.07.24,04:01:37,4081918,1403379,4680375,47.5082689,18.9731655,347.46
2015.07.24,14:01:53,4081821,1403475,4680432,47.5090165,18.9747892,348.62
2015.07.24,19:01:30,4081836,1403502,4680460,47.5090343,18.9750634,384.78
2015.07.24,22:01:29,4081842,1403504,4680436,47.5088466,18.9750626,371.35
2015.07.25,04:00:53,4081730,1403538,4680492,47.5098158,18.9759728,348.57
2015.07.25,14:01:49,4081802,1403475,4680434,47.5091478,18.9748712,337.96
2015.07.25,19:01:42,4081727,1403501,4680488,47.5098902,18.9755213,335.58
2015.07.25,22:01:30,4081719,1403538,4680511,47.5100003,18.9760203,355.56
2015.07.26,04:02:23,4081848,1403714,4680394,47.5081009,18.9776728,390.34
2015.07.26,14:02:30,4081847,1403945,4680313,47.5071168,18.9805766,380.72
2015.07.26,19:01:18,4081840,1403949,4680297,47.5070549,18.980657,365.33
2015.07.26,22:01:30,4081850,1403946,4680294,47.5069804,18.9805762,368.85
2015.07.27,04:02:16,4081842,1403705,4680387,47.5081154,18.9775857,379.37
2015.07.29,14:00:59,4081990,1404074,4680176,47.5051095,18.9815784,399.39
2015.07.29,19:01:29,4081846,1403699,4680413,47.5082612,18.9774931,399.78
2015.07.29,22:00:59,4081822,1403737,4680391,47.5081961,18.9780737,376.57
2015.07.30,04:01:30,4081772,1403446,4680471,47.5096233,18.9746367,339.71
2015.07.30,14:01:48,4081708,1403541,4680505,47.5100263,18.9761055,344.76
2015.07.30,19:01:18,4081740,1403691,4680450,47.509168,18.9778503,357.6
2015.07.30,22:01:24,4081756,1403801,4680446,47.5088061,18.979162,389.03
2015.07.31,04:01:50,4081852,1403711,4680394,47.5080823,18.9776178,392.24
2015.07.31,14:01:17,4081829,1403856,4680377,47.5078105,18.9795372,396.86
2015.07.31,19:01:23,4081838,1403720,4680402,47.5081993,18.9777912,391.17
2015.07.31,22:01:29,4081863,1403697,4680409,47.5081346,18.9773946,407.25
2015.08.01,04:01:18,4081727,1403714,4680470,47.5093214,18.9781951,369.09
2015.08.01,14:03:03,4081823,1403469,4680458,47.5091748,18.9747053,367.75
2015.08.01,19:01:52,4081934,1403563,4680332,47.5075105,18.9754061,366.39
2015.08.01,22:01:54,4082206,1403729,4680142,47.5042925,18.9763158,436.51
2015.08.02,04:01:52,4082619,1403751,4679785,47.4994861,18.9748096,441.98
2015.08.02,14:00:56,4082607,1403772,4679880,47.5000933,18.9751249,508.96
2015.08.02,19:01:00,4082552,1403789,4679919,47.5006385,18.9755756,506.31
2015.08.02,22:02:28,4082615,1403745,4679876,47.5000771,18.9747515,505.19
2015.08.03,04:01:00,4082432,1404270,4679875,47.5000864,18.9821302,502.89
2015.08.03,14:00:56,4082424,1404269,4679835,47.4998956,18.9821521,468.07
2015.08.03,19:00:50,4082456,1404123,4679876,47.500259,18.9801817,486.66
2015.08.03,22:01:24,4082395,1404162,4679911,47.50077,18.9809345,482.06
2015.08.04,04:02:54,4082433,1404233,4679856,47.5000445,18.9816615,481.39
2015.08.06,14:00:53,4082615,1403783,4679896,47.5001167,18.9752284,528.29
2015.08.06,19:00:55,4082596,1403807,4679881,47.5000929,18.9756116,510.36
2015.08.06,22:03:10,4082525,1403609,4680000,47.5016881,18.973433,509.25
2015.08.07,04:02:54,4081849,1403941,4680315,47.5071251,18.9805178,382.6
2015.08.07,14:01:29,4081846,1403964,4680314,47.5070882,18.9808194,385
2015.08.07,19:00:56,4082184,1404153,4680016,47.5027505,18.9817324,422.71
2015.08.07,22:01:45,4082166,1404138,4680046,47.503078,18.9816218,430.03
2015.08.08,04:01:45,4081868,1403957,4680355,47.5072144,18.9806366,427.74
2015.08.08,14:00:53,4081842,1403962,4680329,47.5072087,18.9808116,393.06
2015.08.08,19:01:01,4081831,1403860,4680378,47.5077954,18.9795788,399.76
2015.08.08,22:01:30,4081778,1403813,4680432,47.5085572,18.9792176,395.4
2015.08.09,04:02:16,4082028,1403568,4680290,47.5066551,18.9750632,396.57
2015.08.09,14:00:48,4081819,1403471,4680444,47.5091106,18.9747477,355.31
2015.08.09,19:00:59,4081816,1403476,4680409,47.508906,18.9748234,328.68
2015.08.09,22:01:53,4081726,1403568,4680462,47.509594,18.9763667,330.48
2015.08.10,04:02:40,4081799,1403900,4680297,47.5074177,18.980219,328.38
2015.08.10,14:00:54,4081837,1403968,4680313,47.5071299,18.9809085,379.39
2015.08.10,19:01:46,4082143,1404145,4679994,47.5028912,18.981809,378.54
2015.08.10,22:00:59,4082140,1404124,4680080,47.5034778,18.9815584,435.42
2015.08.11,04:01:17,4081849,1403960,4680331,47.5071813,18.9807562,398.57
2015.08.11,14:01:30,4081828,1403930,4680357,47.5075357,18.9804703,397.73
2015.08.11,19:00:49,4081840,1403706,4680392,47.5081562,18.9776069,382
2015.08.11,22:01:22,4081726,1403787,4680469,47.5091642,18.9791157,383.75
2015.08.12,04:02:44,4082582,1403785,4679905,47.500374,18.9753959,514.28
2015.08.12,14:01:33,4082615,1403773,4679882,47.5000532,18.9751029,515.77
2015.08.12,19:00:50,4082545,1403776,4679901,47.5006011,18.9754427,485.71
2015.08.12,22:02:00,4082612,1403779,4679885,47.5000773,18.9751912,517.38
2015.08.13,04:01:45,4082612,1403773,4679890,47.5001206,18.9751159,519.75
2015.08.13,14:02:29,4082612,1403774,4679880,47.5000577,18.9751284,512.6
2015.08.13,19:00:49,4082575,1403805,4679882,47.500235,18.9756772,497.24
2015.08.13,22:00:53,4082548,1403771,4679932,47.5007814,18.975367,509.39
2015.08.14,04:01:48,4082430,1404268,4679840,47.4998906,18.9821137,475.37
2015.08.14,19:01:29,4082445,1404263,4679805,47.4995946,18.9819862,458.05
2015.08.14,22:01:24,4082430,1404338,4679824,47.4996424,18.9829922,478.96
2015.08.15,04:01:51,4082609,1403769,4679830,47.4997835,18.9750786,472.72
2015.08.15,14:01:01,4082603,1403771,4679873,47.500078,18.9751296,501.03
2015.08.15,19:01:17,4082628,1403762,4679863,47.4998799,18.9749088,507.65
2015.08.15,22:01:00,4082546,1403781,4679912,47.5006509,18.9755011,495.56
2015.08.16,04:03:04,4081992,1403602,4680448,47.5077674,18.9756454,497.54
2015.08.16,14:01:00,4081842,1403894,4680320,47.5073007,18.979958,371.49
2015.08.16,19:00:50,4082159,1404146,4680015,47.5029163,18.9817525,404.46
2015.08.16,22:01:30,4082142,1404132,4680066,47.5033629,18.9816501,428.13
2015.08.17,04:00:56,4082047,1404053,4680169,47.5047548,18.9810687,426.03
2015.08.17,14:00:53,4081987,1404100,4680176,47.5050722,18.9819177,403.19
2015.08.17,19:02:30,4081863,1403954,4680328,47.5070882,18.9806205,403.98
2015.08.17,22:00:55,4081774,1403810,4680414,47.5084794,18.9791972,378.91
2015.08.22,14:01:01,4082438,1404264,4679841,47.4998551,18.982029,480.34
2015.08.22,19:01:48,4082427,1404394,4679812,47.4994675,18.9837079,480.5
2015.08.22,22:02:21,4082385,1404362,4679838,47.4999578,18.9834876,465.8
2015.08.23,04:00:49,4082405,1404137,4679898,47.5006823,18.9805776,473.38
2015.08.23,14:01:01,4082487,1404229,4679802,47.4993864,18.9813782,475.2
2015.08.23,19:00:58,4082441,1403847,4679941,47.5013432,18.9767826,464.36
2015.08.23,22:01:01,4082615,1403754,4679860,47.4999605,18.9748645,495.37
2015.08.24,04:01:45,4082468,1403576,4680037,47.5023415,18.9732648,492.86
2015.08.24,14:01:02,4081920,1403561,4680369,47.5078274,18.9754415,384.29
2015.08.24,19:01:29,4082178,1403726,4680096,47.5041951,18.976399,384.05
2015.08.24,22:01:30,4082602,1403749,4679851,47.4999981,18.9748578,479.34
2015.08.25,04:01:39,4082435,1403047,4680204,47.5047034,18.9667674,478.74
2015.08.25,14:00:59,4081787,1403550,4680479,47.5093535,18.9758774,378.03
2015.08.25,19:00:54,4081745,1403735,4680444,47.5090053,18.978381,366.03
2015.08.25,22:01:50,4081704,1403847,4680441,47.5090026,18.9799638,362.23
2015.08.26,04:01:28,4081903,1404064,4680211,47.5058893,18.9818285,367.43
2015.08.26,14:01:49,4081840,1403962,4680305,47.5070755,18.9808202,374.09
2015.08.26,19:01:52,4081832,1403840,4680357,47.5077047,18.9793234,380.52
2015.08.26,22:00:53,4081886,1403991,4680274,47.5065361,18.9809856,386.98
2015.08.27,04:01:59,4081906,1404073,4680225,47.5059361,18.9819285,381.65
2015.08.27,14:01:29,4081834,1403956,4680296,47.5070714,18.9807708,362.3
2015.08.27,19:01:01,4081840,1403840,4680361,47.5076788,18.9792889,388.58
2015.08.27,22:00:53,4081728,1403739,4680447,47.5091215,18.9785046,358.26
2015.08.28,04:01:50,4081759,1403423,4680485,47.5098394,18.9744041,336.68
2015.08.30,14:01:30,4081936,1403550,4680366,47.5077326,18.9752343,389.88
2015.08.30,19:00:49,4081927,1403558,4680380,47.5078568,18.9753736,396.21
